Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Predicted Expiry Waste,Anomaly Score,Lead Time,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1013,O-92485,Montelukast,Prevents asthma & seasonal allergies.,B-1300,2021-02-06,17350,Ret,Mumbai,11,2021-11-05,-1133.0,Mumbai,RET-9,Kolkata,DIS-1,Delhi,MAN-2,Chennai,RMS-1,0,0,9320.0,2022-11-15,17350,-0.0,0.5371757925072046,647,11,0,-2109.1791845493563,17350,647,RMS-1,MAN-2,DIS-1,RET-9
M-1010,O-11104,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-1153,2021-09-08,66770,RMS,Bangalore,1191,2024-04-13,0.0,Delhi,RET-7,Jaipur,DIS-5,Hyderabad,MAN-6,Bangalore,RMS-3,0,0,0.0,2023-08-31,66770,0.0,0.0,722,1191,0,0.0,66770,722,RMS-3,MAN-6,DIS-5,RET-7
M-1014,O-18317,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-1845,2020-08-30,14553,Ret,Chennai,25,2022-10-18,-786.0,Chennai,RET-8,Bangalore,DIS-10,Mumbai,MAN-8,Hyderabad,RMS-4,0,0,9000.0,2024-01-13,14553,-0.0,0.6184291898577613,1231,25,0,-1270.962,14553,1231,RMS-4,MAN-8,DIS-10,RET-8
M-1000,O-39371,Paracetamol,Relieves fever & mild to moderate pain.,B-2754,2020-01-09,183660,Ret,Chennai,20,2021-02-20,-1391.0,Chennai,RET-8,Lucknow,DIS-3,Lucknow,MAN-10,Hyderabad,RMS-4,0,0,2870.0,2023-05-23,183660,-0.0,0.015626701513666557,1230,20,0,-89014.30662020907,183660,1230,RMS-4,MAN-10,DIS-3,RET-8
M-1013,O-90238,Montelukast,Prevents asthma & seasonal allergies.,B-4039,2023-10-26,34420,RMS,Kolkata,413,2025-08-02,0.0,Bangalore,RET-2,Pune,DIS-6,Delhi,MAN-2,Kolkata,RMS-10,0,0,0.0,2023-11-05,34420,0.0,0.0,10,413,0,0.0,34420,10,RMS-10,MAN-2,DIS-6,RET-2
M-1010,O-26167,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-8118,2021-04-30,12220,Man,Kolkata,11,2023-07-18,-513.0,Ahmedabad,RET-1,Chennai,DIS-9,Kolkata,MAN-9,Delhi,RMS-9,0,0,0.0,2022-06-05,12220,-0.0,0.0,401,11,0,0.0,12220,401,RMS-9,MAN-9,DIS-9,RET-1
M-1011,O-93438,Pantoprazole,Treats stomach & esophagus problems.,B-5819,2022-02-16,66990,Dis,Ahmedabad,9,2023-07-23,-508.0,Ahmedabad,RET-1,Ahmedabad,DIS-7,Ahmedabad,MAN-7,Ahmedabad,RMS-8,10046,Understock,0.0,2024-06-07,56944,-19.775590551181104,0.0,842,9,46,0.0,56944,842,RMS-8,MAN-7,DIS-7,RET-1
M-1001,O-30562,Amoxicillin,Antibiotic for bacterial infections.,B-6936,2022-10-23,74530,Man,Chennai,2,2024-11-13,-29.0,Mumbai,RET-9,Kolkata,DIS-1,Chennai,MAN-5,Jaipur,RMS-2,0,0,0.0,2023-03-08,74530,-0.0,0.0,136,2,0,0.0,74530,136,RMS-2,MAN-5,DIS-1,RET-9
M-1000,O-84324,Paracetamol,Relieves fever & mild to moderate pain.,B-1005,2020-03-29,11220,Dis,Lucknow,3,2022-09-09,-825.0,Delhi,RET-7,Lucknow,DIS-3,Ahmedabad,MAN-7,Lucknow,RMS-5,22328,Understock,0.0,2024-01-14,-11108,-27.064242424242423,0.0,1386,3,12328,0.0,11108,1386,RMS-5,MAN-7,DIS-3,RET-7
M-1014,O-65688,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2446,2023-05-01,63390,Dis,Hyderabad,22,2025-11-04,327.0,Hyderabad,RET-3,Hyderabad,DIS-8,Pune,MAN-3,Jaipur,RMS-2,32408,Understock,0.0,2023-10-06,30982,99.10703363914374,0.0,158,22,22408,0.0,30982,158,RMS-2,MAN-3,DIS-8,RET-3
M-1003,O-55289,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-5849,2020-08-20,80450,Man,Pune,7,2022-06-22,-904.0,Delhi,RET-7,Hyderabad,DIS-8,Pune,MAN-3,Bangalore,RMS-3,0,0,0.0,2020-09-17,80450,-0.0,0.0,28,7,0,0.0,80450,28,RMS-3,MAN-3,DIS-8,RET-7
M-1005,O-98394,Metformin,Controls blood sugar in type 2 diabetes.,B-4868,2024-06-23,46540,Man,Pune,6,2026-09-17,644.0,Kolkata,RET-6,Hyderabad,DIS-8,Pune,MAN-3,Delhi,RMS-9,0,0,0.0,2024-09-06,46540,0.0,0.0,75,6,0,0.0,46540,75,RMS-9,MAN-3,DIS-8,RET-6
M-1005,O-88261,Metformin,Controls blood sugar in type 2 diabetes.,B-9911,2022-07-10,55860,Dis,Delhi,19,2023-07-15,-516.0,Pune,RET-4,Delhi,DIS-4,Delhi,MAN-2,Kolkata,RMS-10,7299,Understock,0.0,2023-12-24,48561,-14.145348837209303,0.0,532,19,0,0.0,48561,532,RMS-10,MAN-2,DIS-4,RET-4
M-1003,O-22197,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-4649,2023-09-23,72730,Ret,Jaipur,5,2026-05-17,521.0,Jaipur,RET-10,Jaipur,DIS-5,Jaipur,MAN-4,Kolkata,RMS-10,0,0,2850.0,2024-01-13,72730,0.0,0.03918603052385536,112,5,0,13295.554385964911,72730,112,RMS-10,MAN-4,DIS-5,RET-10
M-1010,O-28788,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-9389,2024-12-07,41550,Ret,Ahmedabad,19,2026-10-11,668.0,Ahmedabad,RET-1,Kolkata,DIS-1,Hyderabad,MAN-6,Pune,RMS-7,0,0,4960.0,2024-12-12,41550,0.0,0.11937424789410349,5,19,0,5595.846774193548,41550,5,RMS-7,MAN-6,DIS-1,RET-1
M-1001,O-98116,Amoxicillin,Antibiotic for bacterial infections.,B-5230,2020-03-07,59720,Man,Bangalore,24,2022-04-21,-966.0,Mumbai,RET-9,Lucknow,DIS-3,Bangalore,MAN-1,Jaipur,RMS-2,0,0,0.0,2022-06-19,59720,-0.0,0.0,834,24,0,0.0,59720,834,RMS-2,MAN-1,DIS-3,RET-9
M-1013,O-21466,Montelukast,Prevents asthma & seasonal allergies.,B-6184,2022-11-26,35040,Dis,Kolkata,1,2024-03-28,-259.0,Hyderabad,RET-3,Kolkata,DIS-1,Kolkata,MAN-9,Jaipur,RMS-2,27509,Understock,0.0,2024-01-18,7531,-106.2123552123552,0.0,418,1,17509,0.0,7531,418,RMS-2,MAN-9,DIS-1,RET-3
M-1007,O-75429,Cetirizine,Antihistamine for allergy symptoms.,B-4578,2023-06-30,111204,Ret,Mumbai,15,2025-06-16,186.0,Mumbai,RET-9,Chennai,DIS-9,Jaipur,MAN-4,Ahmedabad,RMS-8,0,0,9690.0,2023-08-26,111204,0.0,0.08713715333980793,57,15,0,2134.565944272446,111204,57,RMS-8,MAN-4,DIS-9,RET-9
M-1004,O-21433,Azithromycin,Antibiotic for bacterial infections.,B-9995,2024-06-05,25270,Ret,Lucknow,22,2027-05-25,894.0,Lucknow,RET-5,Hyderabad,DIS-8,Bangalore,MAN-1,Pune,RMS-7,0,0,4130.0,2024-08-15,25270,0.0,0.1634349030470914,71,22,0,5470.067796610169,25270,71,RMS-7,MAN-1,DIS-8,RET-5
M-1009,O-32568,Cefixime,Antibiotic for respiratory and UTI infections.,B-5989,2024-12-07,81230,Man,Ahmedabad,5,2027-06-19,919.0,Pune,RET-4,Kolkata,DIS-1,Ahmedabad,MAN-7,Jaipur,RMS-2,0,0,0.0,2024-12-08,81230,0.0,0.0,1,5,0,0.0,81230,1,RMS-2,MAN-7,DIS-1,RET-4
M-1003,O-31059,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-7830,2022-12-28,82460,Man,Ahmedabad,1,2025-03-10,88.0,Chennai,RET-8,Lucknow,DIS-3,Ahmedabad,MAN-7,Ahmedabad,RMS-8,0,0,0.0,2023-05-25,82460,0.0,0.0,148,1,0,0.0,82460,148,RMS-8,MAN-7,DIS-3,RET-8
M-1009,O-61627,Cefixime,Antibiotic for respiratory and UTI infections.,B-1610,2019-12-26,30610,Man,Hyderabad,1,2022-02-09,-1037.0,Lucknow,RET-5,Mumbai,DIS-2,Hyderabad,MAN-6,Mumbai,RMS-6,0,0,0.0,2020-04-24,30610,-0.0,0.0,120,1,0,0.0,30610,120,RMS-6,MAN-6,DIS-2,RET-5
M-1014,O-92513,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-6778,2023-05-16,83180,Man,Ahmedabad,9,2024-12-24,12.0,Jaipur,RET-10,Chennai,DIS-9,Ahmedabad,MAN-7,Mumbai,RMS-6,0,0,0.0,2023-07-02,83180,0.0,0.0,47,9,0,0.0,83180,47,RMS-6,MAN-7,DIS-9,RET-10
M-1006,O-24342,Omeprazole,Treats GERD and other stomach issues.,B-2274,2021-02-25,84390,Man,Hyderabad,2,2021-11-23,-1115.0,Pune,RET-4,Kolkata,DIS-1,Hyderabad,MAN-6,Mumbai,RMS-6,0,0,0.0,2024-09-19,84390,-0.0,0.0,1302,2,0,0.0,84390,1302,RMS-6,MAN-6,DIS-1,RET-4
M-1008,O-75760,Dolo 650,Brand of paracetamol for pain & fever.,B-9118,2023-12-23,140520,Dis,Delhi,19,2026-08-07,603.0,Delhi,RET-7,Delhi,DIS-4,Hyderabad,MAN-6,Lucknow,RMS-5,36180,Optimal,0.0,2024-07-14,104340,60.0,0.0,204,19,26180,0.0,104340,204,RMS-5,MAN-6,DIS-4,RET-7
M-1011,O-50832,Pantoprazole,Treats stomach & esophagus problems.,B-6330,2021-01-28,97295,RMS,Bangalore,1414,2022-05-12,0.0,Kolkata,RET-6,Jaipur,DIS-5,Ahmedabad,MAN-7,Bangalore,RMS-3,0,0,0.0,2023-08-07,97295,0.0,0.0,921,1414,0,0.0,97295,921,RMS-3,MAN-7,DIS-5,RET-6
M-1000,O-45137,Paracetamol,Relieves fever & mild to moderate pain.,B-2712,2020-05-24,33900,Man,Chennai,14,2022-02-17,-1029.0,Pune,RET-4,Pune,DIS-6,Chennai,MAN-5,Chennai,RMS-1,0,0,0.0,2022-09-25,33900,-0.0,0.0,854,14,0,0.0,33900,854,RMS-1,MAN-5,DIS-6,RET-4
M-1004,O-52682,Azithromycin,Antibiotic for bacterial infections.,B-6484,2021-08-21,35520,Dis,Ahmedabad,29,2024-04-25,-231.0,Lucknow,RET-5,Ahmedabad,DIS-7,Delhi,MAN-2,Pune,RMS-7,7123,Understock,0.0,2023-10-07,28397,-30.835497835497836,0.0,777,29,0,0.0,28397,777,RMS-7,MAN-2,DIS-7,RET-5
M-1004,O-32592,Azithromycin,Antibiotic for bacterial infections.,B-8655,2023-10-15,8790,Man,Jaipur,22,2024-09-20,-83.0,Hyderabad,RET-3,Delhi,DIS-4,Jaipur,MAN-4,Lucknow,RMS-5,0,0,0.0,2024-06-29,8790,-0.0,0.0,258,22,0,0.0,8790,258,RMS-5,MAN-4,DIS-4,RET-3
M-1002,O-74253,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-3433,2023-05-19,5260,Man,Bangalore,1,2024-11-26,-16.0,Lucknow,RET-5,Lucknow,DIS-3,Bangalore,MAN-1,Chennai,RMS-1,0,0,0.0,2024-09-30,5260,-0.0,0.0,500,1,0,0.0,5260,500,RMS-1,MAN-1,DIS-3,RET-5
M-1012,O-49816,Levofloxacin,Antibiotic for bacterial infections.,B-2299,2019-12-30,22380,RMS,Chennai,1809,2020-08-26,0.0,Kolkata,RET-6,Pune,DIS-6,Jaipur,MAN-4,Chennai,RMS-1,0,0,0.0,2023-07-31,22380,0.0,0.0,1309,1809,0,0.0,22380,1309,RMS-1,MAN-4,DIS-6,RET-6
M-1008,O-83483,Dolo 650,Brand of paracetamol for pain & fever.,B-5452,2024-09-17,4180,Dis,Ahmedabad,22,2027-02-22,802.0,Kolkata,RET-6,Ahmedabad,DIS-7,Hyderabad,MAN-6,Kolkata,RMS-10,18319,Understock,0.0,2024-12-04,-14139,22.841645885286784,0.0,78,22,8319,0.0,14139,78,RMS-10,MAN-6,DIS-7,RET-6
M-1013,O-89920,Montelukast,Prevents asthma & seasonal allergies.,B-2182,2024-04-10,33312,RMS,Bangalore,246,2025-02-16,0.0,Delhi,RET-7,Bangalore,DIS-10,Mumbai,MAN-8,Bangalore,RMS-3,0,0,0.0,2024-06-20,33312,0.0,0.0,71,246,0,0.0,33312,71,RMS-3,MAN-8,DIS-10,RET-7
M-1010,O-60184,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6286,2020-10-29,48972,Dis,Ahmedabad,15,2022-12-30,-713.0,Bangalore,RET-2,Ahmedabad,DIS-7,Mumbai,MAN-8,Chennai,RMS-1,34219,Understock,0.0,2024-02-10,14753,-47.9929873772791,0.0,1199,15,24219,0.0,14753,1199,RMS-1,MAN-8,DIS-7,RET-2
M-1014,O-47733,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-1426,2023-12-26,6330,Ret,Pune,13,2026-07-27,592.0,Pune,RET-4,Ahmedabad,DIS-7,Ahmedabad,MAN-7,Delhi,RMS-9,0,0,4290.0,2024-04-06,6330,0.0,0.6777251184834123,102,13,0,873.5104895104896,6330,102,RMS-9,MAN-7,DIS-7,RET-4
M-1009,O-67792,Cefixime,Antibiotic for respiratory and UTI infections.,B-4186,2021-01-14,86770,RMS,Chennai,1428,2021-10-16,0.0,Pune,RET-4,Mumbai,DIS-2,Delhi,MAN-2,Chennai,RMS-1,0,0,0.0,2022-11-02,86770,0.0,0.0,657,1428,0,0.0,86770,657,RMS-1,MAN-2,DIS-2,RET-4
M-1005,O-63239,Metformin,Controls blood sugar in type 2 diabetes.,B-3145,2020-05-23,91130,RMS,Bangalore,1664,2021-09-20,0.0,Jaipur,RET-10,Jaipur,DIS-5,Bangalore,MAN-1,Bangalore,RMS-3,0,0,0.0,2022-12-24,91130,0.0,0.0,945,1664,0,0.0,91130,945,RMS-3,MAN-1,DIS-5,RET-10
M-1012,O-72039,Levofloxacin,Antibiotic for bacterial infections.,B-1328,2023-02-13,75680,RMS,Mumbai,668,2023-12-06,0.0,Hyderabad,RET-3,Bangalore,DIS-10,Lucknow,MAN-10,Mumbai,RMS-6,0,0,0.0,2024-08-15,75680,0.0,0.0,549,668,0,0.0,75680,549,RMS-6,MAN-10,DIS-10,RET-3
M-1009,O-93612,Cefixime,Antibiotic for respiratory and UTI infections.,B-8991,2023-06-21,104004,RMS,Pune,540,2024-06-05,0.0,Mumbai,RET-9,Lucknow,DIS-3,Bangalore,MAN-1,Pune,RMS-7,0,0,0.0,2023-10-28,104004,0.0,0.0,129,540,0,0.0,104004,129,RMS-7,MAN-1,DIS-3,RET-9
M-1010,O-40860,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-7387,2022-03-12,81420,Ret,Bangalore,23,2024-10-11,-62.0,Bangalore,RET-2,Mumbai,DIS-2,Ahmedabad,MAN-7,Jaipur,RMS-2,0,0,9310.0,2023-11-20,81420,-0.0,0.11434536968803734,618,23,0,-542.2169709989258,81420,618,RMS-2,MAN-7,DIS-2,RET-2
M-1006,O-96531,Omeprazole,Treats GERD and other stomach issues.,B-2660,2022-07-28,2800,Dis,Hyderabad,29,2023-05-27,-565.0,Bangalore,RET-2,Hyderabad,DIS-8,Pune,MAN-3,Jaipur,RMS-2,37596,Understock,0.0,2022-10-07,-34796,-66.54159292035398,0.0,71,29,27596,0.0,34796,71,RMS-2,MAN-3,DIS-8,RET-2
M-1001,O-26875,Amoxicillin,Antibiotic for bacterial infections.,B-1065,2022-10-04,56370,Man,Delhi,18,2024-07-05,-160.0,Chennai,RET-8,Delhi,DIS-4,Delhi,MAN-2,Pune,RMS-7,0,0,0.0,2023-10-10,56370,-0.0,0.0,371,18,0,0.0,56370,371,RMS-7,MAN-2,DIS-4,RET-8
M-1012,O-26388,Levofloxacin,Antibiotic for bacterial infections.,B-9108,2022-07-01,42960,Dis,Hyderabad,9,2023-02-09,-672.0,Kolkata,RET-6,Hyderabad,DIS-8,Mumbai,MAN-8,Delhi,RMS-9,1172,Understock,0.0,2024-01-18,41788,-1.744047619047619,0.0,566,9,0,0.0,41788,566,RMS-9,MAN-8,DIS-8,RET-6
M-1007,O-41468,Cetirizine,Antihistamine for allergy symptoms.,B-6488,2022-03-15,40760,Dis,Bangalore,19,2022-10-14,-790.0,Kolkata,RET-6,Bangalore,DIS-10,Pune,MAN-3,Ahmedabad,RMS-8,30473,Understock,0.0,2023-07-25,10287,-38.573417721518986,0.0,497,19,20473,0.0,10287,497,RMS-8,MAN-3,DIS-10,RET-6
M-1005,O-76106,Metformin,Controls blood sugar in type 2 diabetes.,B-2591,2022-08-22,18080,RMS,Chennai,843,2025-07-13,0.0,Delhi,RET-7,Delhi,DIS-4,Chennai,MAN-5,Chennai,RMS-1,0,0,0.0,2024-01-29,18080,0.0,0.0,525,843,0,0.0,18080,525,RMS-1,MAN-5,DIS-4,RET-7
M-1002,O-31810,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-3381,2024-04-10,53540,Ret,Hyderabad,9,2026-11-23,711.0,Hyderabad,RET-3,Jaipur,DIS-5,Bangalore,MAN-1,Chennai,RMS-1,0,0,6960.0,2024-11-25,53540,0.0,0.12999626447515875,229,9,0,5469.387931034483,53540,229,RMS-1,MAN-1,DIS-5,RET-3
M-1003,O-80089,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-5112,2023-07-30,110903,Dis,Lucknow,12,2025-05-25,164.0,Mumbai,RET-9,Lucknow,DIS-3,Bangalore,MAN-1,Hyderabad,RMS-4,31873,Optimal,0.0,2024-09-22,79030,194.34756097560975,0.0,420,12,21873,0.0,79030,420,RMS-4,MAN-1,DIS-3,RET-9
M-1000,O-34345,Paracetamol,Relieves fever & mild to moderate pain.,B-7339,2021-09-05,31730,Dis,Lucknow,2,2023-04-06,-616.0,Pune,RET-4,Lucknow,DIS-3,Lucknow,MAN-10,Bangalore,RMS-3,41053,Understock,0.0,2022-03-26,-9323,-66.64448051948052,0.0,202,2,31053,0.0,9323,202,RMS-3,MAN-10,DIS-3,RET-4
M-1014,O-33695,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-9827,2024-05-18,84090,RMS,Delhi,208,2024-12-27,0.0,Hyderabad,RET-3,Hyderabad,DIS-8,Jaipur,MAN-4,Delhi,RMS-9,0,0,0.0,2024-09-10,84090,0.0,0.0,115,208,0,0.0,84090,115,RMS-9,MAN-4,DIS-8,RET-3
M-1002,O-67028,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-8900,2023-08-20,21820,Ret,Chennai,30,2026-02-11,426.0,Chennai,RET-8,Mumbai,DIS-2,Delhi,MAN-2,Mumbai,RMS-6,0,0,2420.0,2024-04-28,21820,0.0,0.11090742438130156,252,30,0,3841.04132231405,21820,252,RMS-6,MAN-2,DIS-2,RET-8
M-1001,O-45082,Amoxicillin,Antibiotic for bacterial infections.,B-9940,2024-06-29,104663,Ret,Bangalore,9,2026-05-10,514.0,Bangalore,RET-2,Lucknow,DIS-3,Delhi,MAN-2,Bangalore,RMS-3,0,0,4190.0,2024-07-29,104663,0.0,0.04003324957243725,30,9,0,12839.327446300716,104663,30,RMS-3,MAN-2,DIS-3,RET-2
M-1006,O-39402,Omeprazole,Treats GERD and other stomach issues.,B-5313,2024-10-29,48040,RMS,Jaipur,44,2025-09-03,0.0,Chennai,RET-8,Jaipur,DIS-5,Hyderabad,MAN-6,Jaipur,RMS-2,0,0,0.0,2024-12-10,48040,0.0,0.0,42,44,0,0.0,48040,42,RMS-2,MAN-6,DIS-5,RET-8
M-1010,O-82562,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-3632,2024-05-23,76980,Man,Mumbai,1,2026-06-06,541.0,Hyderabad,RET-3,Delhi,DIS-4,Mumbai,MAN-8,Hyderabad,RMS-4,0,0,0.0,2024-06-07,76980,0.0,0.0,15,1,0,0.0,76980,15,RMS-4,MAN-8,DIS-4,RET-3
M-1005,O-65897,Metformin,Controls blood sugar in type 2 diabetes.,B-8535,2021-04-19,52164,RMS,Mumbai,1333,2022-11-30,0.0,Mumbai,RET-9,Pune,DIS-6,Kolkata,MAN-9,Mumbai,RMS-6,0,0,0.0,2023-11-05,52164,0.0,0.0,930,1333,0,0.0,52164,930,RMS-6,MAN-9,DIS-6,RET-9
M-1000,O-17237,Paracetamol,Relieves fever & mild to moderate pain.,B-5952,2023-07-29,22270,Dis,Ahmedabad,16,2025-06-09,179.0,Delhi,RET-7,Ahmedabad,DIS-7,Ahmedabad,MAN-7,Hyderabad,RMS-4,8926,Understock,0.0,2024-03-13,13344,49.865921787709496,0.0,228,16,0,0.0,13344,228,RMS-4,MAN-7,DIS-7,RET-7
M-1005,O-30069,Metformin,Controls blood sugar in type 2 diabetes.,B-3154,2021-06-10,41680,Dis,Jaipur,27,2022-08-06,-859.0,Pune,RET-4,Jaipur,DIS-5,Lucknow,MAN-10,Lucknow,RMS-5,30735,Understock,0.0,2022-09-27,10945,-35.77997671711292,0.0,474,27,20735,0.0,10945,474,RMS-5,MAN-10,DIS-5,RET-4
M-1002,O-31545,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6090,2022-01-19,96750,Ret,Hyderabad,12,2024-11-03,-39.0,Hyderabad,RET-3,Delhi,DIS-4,Ahmedabad,MAN-7,Delhi,RMS-9,0,0,8450.0,2022-09-01,96750,-0.0,0.08733850129198967,225,12,0,-446.5384615384616,96750,225,RMS-9,MAN-7,DIS-4,RET-3
M-1006,O-88858,Omeprazole,Treats GERD and other stomach issues.,B-1734,2022-06-13,85480,RMS,Hyderabad,913,2025-04-13,0.0,Mumbai,RET-9,Pune,DIS-6,Jaipur,MAN-4,Hyderabad,RMS-4,0,0,0.0,2023-07-03,85480,0.0,0.0,385,913,0,0.0,85480,385,RMS-4,MAN-4,DIS-6,RET-9
M-1007,O-15269,Cetirizine,Antihistamine for allergy symptoms.,B-2568,2021-07-22,50080,RMS,Ahmedabad,1239,2023-03-07,0.0,Pune,RET-4,Lucknow,DIS-3,Ahmedabad,MAN-7,Ahmedabad,RMS-8,0,0,0.0,2023-04-20,50080,0.0,0.0,637,1239,0,0.0,50080,637,RMS-8,MAN-7,DIS-3,RET-4
M-1009,O-15691,Cefixime,Antibiotic for respiratory and UTI infections.,B-3755,2020-03-23,45840,Ret,Kolkata,7,2022-09-26,-808.0,Kolkata,RET-6,Mumbai,DIS-2,Bangalore,MAN-1,Hyderabad,RMS-4,0,0,9800.0,2020-11-28,45840,-0.0,0.21378708551483422,250,7,0,-3779.461224489796,45840,250,RMS-4,MAN-1,DIS-2,RET-6
M-1001,O-12588,Amoxicillin,Antibiotic for bacterial infections.,B-5086,2024-10-19,93220,Ret,Delhi,18,2026-12-08,726.0,Delhi,RET-7,Pune,DIS-6,Kolkata,MAN-9,Pune,RMS-7,0,0,1770.0,2024-11-13,93220,0.0,0.0189873417721519,25,18,0,38236.0,93220,25,RMS-7,MAN-9,DIS-6,RET-7
M-1013,O-72568,Montelukast,Prevents asthma & seasonal allergies.,B-3428,2020-04-17,35976,Dis,Bangalore,24,2021-05-16,-1306.0,Ahmedabad,RET-1,Bangalore,DIS-10,Kolkata,MAN-9,Chennai,RMS-1,34531,Understock,0.0,2022-01-27,1445,-26.440275650842267,0.0,650,24,24531,0.0,1445,650,RMS-1,MAN-9,DIS-10,RET-1
M-1007,O-10943,Cetirizine,Antihistamine for allergy symptoms.,B-1510,2021-02-07,68840,RMS,Lucknow,1404,2023-11-24,0.0,Chennai,RET-8,Hyderabad,DIS-8,Mumbai,MAN-8,Lucknow,RMS-5,0,0,0.0,2022-02-13,68840,0.0,0.0,371,1404,0,0.0,68840,371,RMS-5,MAN-8,DIS-8,RET-8
M-1007,O-11961,Cetirizine,Antihistamine for allergy symptoms.,B-9527,2023-05-19,6330,Ret,Pune,29,2023-12-23,-355.0,Pune,RET-4,Kolkata,DIS-1,Bangalore,MAN-1,Chennai,RMS-1,0,0,4490.0,2023-09-25,6330,-0.0,0.7093206951026856,129,29,0,-500.47884187082406,6330,129,RMS-1,MAN-1,DIS-1,RET-4
M-1006,O-98356,Omeprazole,Treats GERD and other stomach issues.,B-5420,2024-02-16,29300,RMS,Mumbai,300,2026-10-17,0.0,Mumbai,RET-9,Lucknow,DIS-3,Hyderabad,MAN-6,Mumbai,RMS-6,0,0,0.0,2024-06-11,29300,0.0,0.0,116,300,0,0.0,29300,116,RMS-6,MAN-6,DIS-3,RET-9
M-1008,O-87902,Dolo 650,Brand of paracetamol for pain & fever.,B-6321,2024-08-23,83370,Man,Chennai,15,2026-11-11,699.0,Delhi,RET-7,Lucknow,DIS-3,Chennai,MAN-5,Bangalore,RMS-3,0,0,0.0,2024-11-21,83370,0.0,0.0,90,15,0,0.0,83370,90,RMS-3,MAN-5,DIS-3,RET-7
M-1000,O-63746,Paracetamol,Relieves fever & mild to moderate pain.,B-9290,2021-05-22,7150,Ret,Bangalore,22,2022-07-15,-881.0,Bangalore,RET-2,Delhi,DIS-4,Lucknow,MAN-10,Bangalore,RMS-3,0,0,3040.0,2021-06-11,7150,-0.0,0.4251748251748252,20,22,0,-2072.0888157894738,7150,20,RMS-3,MAN-10,DIS-4,RET-2
M-1007,O-72957,Cetirizine,Antihistamine for allergy symptoms.,B-7613,2024-12-12,45430,Man,Delhi,12,2027-09-25,1017.0,Kolkata,RET-6,Bangalore,DIS-10,Delhi,MAN-2,Mumbai,RMS-6,0,0,0.0,2024-12-12,45430,0.0,0.0,0,12,0,0.0,45430,0,RMS-6,MAN-2,DIS-10,RET-6
M-1006,O-50011,Omeprazole,Treats GERD and other stomach issues.,B-9894,2020-08-28,6770,Dis,Jaipur,9,2021-06-13,-1278.0,Kolkata,RET-6,Jaipur,DIS-5,Pune,MAN-3,Chennai,RMS-1,7998,Understock,0.0,2021-08-16,-1228,-6.258215962441315,0.0,353,9,0,0.0,1228,353,RMS-1,MAN-3,DIS-5,RET-6
M-1000,O-64184,Paracetamol,Relieves fever & mild to moderate pain.,B-2034,2023-08-23,88030,Dis,Pune,20,2026-05-25,529.0,Jaipur,RET-10,Pune,DIS-6,Ahmedabad,MAN-7,Ahmedabad,RMS-8,9879,Understock,0.0,2024-11-01,78151,18.674858223062383,0.0,436,20,0,0.0,78151,436,RMS-8,MAN-7,DIS-6,RET-10
M-1010,O-49814,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-9148,2024-07-22,35110,Dis,Delhi,2,2026-12-07,725.0,Kolkata,RET-6,Delhi,DIS-4,Hyderabad,MAN-6,Ahmedabad,RMS-8,1203,Understock,0.0,2024-10-03,33907,1.659310344827586,0.0,73,2,0,0.0,33907,73,RMS-8,MAN-6,DIS-4,RET-6
M-1011,O-41289,Pantoprazole,Treats stomach & esophagus problems.,B-4537,2020-03-20,80720,Man,Mumbai,7,2021-08-26,-1204.0,Hyderabad,RET-3,Lucknow,DIS-3,Mumbai,MAN-8,Delhi,RMS-9,0,0,0.0,2024-10-27,80720,-0.0,0.0,1682,7,0,0.0,80720,1682,RMS-9,MAN-8,DIS-3,RET-3
