Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Lead Time,Predicted Expiry Waste,Anomaly Score,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1008,O-25580,Dolo 650,Brand of paracetamol for pain & fever.,B-9710,2023-08-08,36550,Man,Ahmedabad,27,2026-02-11,427.0,Pune,RET-4,Pune,DIS-5,Ahmedabad,MAN-8,Jaipur,RMS-7,0,0,0.0,2023-11-10,36550,0.0,0.0,94,27,0,0.0,15606850.0,36550,RMS-7,MAN-8,DIS-5,RET-4
M-1004,O-52001,Azithromycin,Antibiotic for bacterial infections.,B-1429,2023-12-29,50750,Man,Bangalore,29,2025-03-04,83.0,Bangalore,RET-3,Jaipur,DIS-8,Bangalore,MAN-9,Mumbai,RMS-4,0,0,0.0,2024-01-16,50750,0.0,0.0,18,29,0,0.0,4212250.0,50750,RMS-4,MAN-9,DIS-8,RET-3
M-1014,O-91405,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8937,2023-10-07,34160,RMS,Kolkata,431,2026-07-25,0.0,Lucknow,RET-10,Ahmedabad,DIS-3,Bangalore,MAN-9,Kolkata,RMS-6,0,0,0.0,2023-10-19,34160,0.0,0.0,12,431,0,0.0,0.0,34160,RMS-6,MAN-9,DIS-3,RET-10
M-1007,O-23453,Cetirizine,Antihistamine for allergy symptoms.,B-4644,2023-07-07,4170,Ret,Kolkata,20,2025-06-22,193.0,Kolkata,RET-7,Jaipur,DIS-8,Mumbai,MAN-3,Bangalore,RMS-2,0,0,1450.0,2024-06-28,4170,0.0,0.34772182254196643,357,20,0,0.0,555.0413793103448,4170,RMS-2,MAN-3,DIS-8,RET-7
M-1007,O-23082,Cetirizine,Antihistamine for allergy symptoms.,B-8278,2021-11-28,34050,RMS,Bangalore,1109,2023-09-11,0.0,Kolkata,RET-7,Hyderabad,DIS-1,Jaipur,MAN-2,Bangalore,RMS-2,0,0,0.0,2024-03-25,34050,0.0,0.0,848,1109,0,0.0,0.0,34050,RMS-2,MAN-2,DIS-1,RET-7
M-1001,O-24247,Amoxicillin,Antibiotic for bacterial infections.,B-4267,2020-12-26,92880,Man,Pune,7,2021-08-06,-1223.0,Hyderabad,RET-9,Ahmedabad,DIS-3,Pune,MAN-10,Bangalore,RMS-2,0,0,0.0,2022-04-28,92880,-0.0,0.0,488,7,0,0.0,-113592240.0,92880,RMS-2,MAN-10,DIS-3,RET-9
M-1012,O-18328,Levofloxacin,Antibiotic for bacterial infections.,B-5331,2020-09-07,23540,Man,Jaipur,15,2023-07-25,-505.0,Pune,RET-4,Pune,DIS-5,Jaipur,MAN-2,Bangalore,RMS-2,0,0,0.0,2020-11-18,23540,-0.0,0.0,72,15,0,0.0,-11887700.0,23540,RMS-2,MAN-2,DIS-5,RET-4
M-1008,O-51413,Dolo 650,Brand of paracetamol for pain & fever.,B-5595,2021-08-12,89830,RMS,Chennai,1217,2023-04-24,0.0,Ahmedabad,RET-6,Mumbai,DIS-2,Jaipur,MAN-2,Chennai,RMS-3,0,0,0.0,2024-10-19,89830,0.0,0.0,1164,1217,0,0.0,0.0,89830,RMS-3,MAN-2,DIS-2,RET-6
M-1013,O-49730,Montelukast,Prevents asthma & seasonal allergies.,B-7538,2023-07-29,27760,Ret,Ahmedabad,14,2026-01-05,390.0,Ahmedabad,RET-6,Hyderabad,DIS-1,Hyderabad,MAN-1,Delhi,RMS-8,0,0,1350.0,2024-09-07,27760,0.0,0.04863112391930836,406,14,0,0.0,8019.555555555555,27760,RMS-8,MAN-1,DIS-1,RET-6
M-1004,O-78877,Azithromycin,Antibiotic for bacterial infections.,B-9163,2021-07-26,28360,Ret,Ahmedabad,9,2024-05-16,-209.0,Ahmedabad,RET-6,Jaipur,DIS-8,Delhi,MAN-6,Pune,RMS-5,0,0,2520.0,2023-12-15,28360,-0.0,0.08885754583921016,872,9,0,0.0,-2352.079365079365,28360,RMS-5,MAN-6,DIS-8,RET-6
M-1011,O-98699,Pantoprazole,Treats stomach & esophagus problems.,B-9429,2022-05-13,23190,Dis,Jaipur,13,2024-02-27,-288.0,Mumbai,RET-8,Jaipur,DIS-8,Chennai,MAN-7,Delhi,RMS-8,25579,Understock,0.0,2023-10-27,-2389,-88.81597222222223,0.0,532,13,15579,0.0,-6678720.0,2389,RMS-8,MAN-7,DIS-8,RET-8
M-1013,O-26408,Montelukast,Prevents asthma & seasonal allergies.,B-9570,2023-04-06,44880,Ret,Pune,2,2024-09-21,-81.0,Pune,RET-4,Hyderabad,DIS-1,Hyderabad,MAN-1,Hyderabad,RMS-1,0,0,5580.0,2024-09-12,44880,-0.0,0.12433155080213903,525,2,0,0.0,-651.483870967742,44880,RMS-1,MAN-1,DIS-1,RET-4
M-1011,O-67426,Pantoprazole,Treats stomach & esophagus problems.,B-9609,2024-05-10,40180,RMS,Pune,215,2026-11-03,0.0,Bangalore,RET-3,Mumbai,DIS-2,Chennai,MAN-7,Pune,RMS-5,0,0,0.0,2024-10-07,40180,0.0,0.0,150,215,0,0.0,0.0,40180,RMS-5,MAN-7,DIS-2,RET-3
M-1003,O-67237,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-3051,2023-06-24,121631,Ret,Delhi,3,2025-08-08,240.0,Delhi,RET-5,Pune,DIS-5,Kolkata,MAN-5,Lucknow,RMS-10,0,0,4620.0,2024-05-01,121631,0.0,0.03798373769844859,312,3,0,0.0,6318.493506493507,121631,RMS-10,MAN-5,DIS-5,RET-5
M-1005,O-23475,Metformin,Controls blood sugar in type 2 diabetes.,B-7870,2020-07-19,89650,Dis,Hyderabad,25,2021-08-03,-1226.0,Bangalore,RET-3,Hyderabad,DIS-1,Chennai,MAN-7,Jaipur,RMS-7,19054,Optimal,0.0,2021-12-06,70596,-15.541598694942904,0.0,505,25,9054,0.0,-109910900.0,70596,RMS-7,MAN-7,DIS-1,RET-3
M-1013,O-14347,Montelukast,Prevents asthma & seasonal allergies.,B-3601,2024-09-28,52850,Man,Chennai,13,2027-09-07,1000.0,Bangalore,RET-3,Kolkata,DIS-9,Chennai,MAN-7,Delhi,RMS-8,0,0,0.0,2024-10-31,52850,0.0,0.0,33,13,0,0.0,52850000.0,52850,RMS-8,MAN-7,DIS-9,RET-3
M-1012,O-51759,Levofloxacin,Antibiotic for bacterial infections.,B-9996,2020-01-03,67770,RMS,Delhi,1804,2020-11-16,0.0,Lucknow,RET-10,Kolkata,DIS-9,Jaipur,MAN-2,Delhi,RMS-8,0,0,0.0,2020-01-28,67770,0.0,0.0,25,1804,0,0.0,0.0,67770,RMS-8,MAN-2,DIS-9,RET-10
M-1011,O-27929,Pantoprazole,Treats stomach & esophagus problems.,B-2828,2023-11-21,93040,Dis,Pune,7,2026-05-23,528.0,Chennai,RET-2,Pune,DIS-5,Hyderabad,MAN-1,Bangalore,RMS-2,21724,Optimal,0.0,2024-04-01,71316,41.14393939393939,0.0,132,7,11724,0.0,49125120.0,71316,RMS-2,MAN-1,DIS-5,RET-2
M-1004,O-91603,Azithromycin,Antibiotic for bacterial infections.,B-6402,2024-03-07,21000,Man,Delhi,16,2025-07-07,208.0,Kolkata,RET-7,Jaipur,DIS-8,Delhi,MAN-6,Lucknow,RMS-10,0,0,0.0,2024-10-01,21000,0.0,0.0,208,16,0,0.0,4368000.0,21000,RMS-10,MAN-6,DIS-8,RET-7
M-1003,O-64152,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-5658,2022-02-05,99950,Dis,Hyderabad,10,2022-10-08,-795.0,Jaipur,RET-1,Hyderabad,DIS-1,Jaipur,MAN-2,Delhi,RMS-8,40966,Optimal,0.0,2023-07-19,58984,-51.52955974842767,0.0,529,10,30966,0.0,-79460250.0,58984,RMS-8,MAN-2,DIS-1,RET-1
M-1013,O-47602,Montelukast,Prevents asthma & seasonal allergies.,B-1764,2020-08-16,40510,RMS,Jaipur,1578,2022-08-02,0.0,Jaipur,RET-1,Hyderabad,DIS-1,Kolkata,MAN-5,Jaipur,RMS-7,0,0,0.0,2021-08-28,40510,0.0,0.0,377,1578,0,0.0,0.0,40510,RMS-7,MAN-5,DIS-1,RET-1
M-1013,O-66761,Montelukast,Prevents asthma & seasonal allergies.,B-6234,2022-08-12,98480,Ret,Delhi,27,2024-01-17,-329.0,Delhi,RET-5,Jaipur,DIS-8,Delhi,MAN-6,Delhi,RMS-8,0,0,2460.0,2024-10-08,98480,-0.0,0.024979691307879772,788,27,0,0.0,-13170.69918699187,98480,RMS-8,MAN-6,DIS-8,RET-5
M-1004,O-15810,Azithromycin,Antibiotic for bacterial infections.,B-4351,2023-12-15,74910,Ret,Pune,3,2025-07-14,215.0,Pune,RET-4,Delhi,DIS-6,Delhi,MAN-6,Chennai,RMS-3,0,0,6770.0,2024-05-26,74910,0.0,0.09037511680683487,163,3,0,0.0,2378.97341211226,74910,RMS-3,MAN-6,DIS-6,RET-4
M-1012,O-27749,Levofloxacin,Antibiotic for bacterial infections.,B-4076,2020-01-02,58020,Ret,Mumbai,11,2021-03-23,-1359.0,Mumbai,RET-8,Chennai,DIS-10,Hyderabad,MAN-1,Chennai,RMS-3,0,0,1230.0,2022-01-31,58020,-0.0,0.021199586349534644,760,11,0,0.0,-64105.02439024391,58020,RMS-3,MAN-1,DIS-10,RET-8
M-1004,O-87516,Azithromycin,Antibiotic for bacterial infections.,B-5425,2020-09-12,46530,RMS,Delhi,1551,2023-02-01,0.0,Lucknow,RET-10,Ahmedabad,DIS-3,Lucknow,MAN-4,Delhi,RMS-8,0,0,0.0,2022-12-31,46530,0.0,0.0,840,1551,0,0.0,0.0,46530,RMS-8,MAN-4,DIS-3,RET-10
M-1014,O-97880,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2426,2021-11-15,46290,Ret,Jaipur,30,2023-04-23,-598.0,Jaipur,RET-1,Jaipur,DIS-8,Hyderabad,MAN-1,Pune,RMS-5,0,0,1290.0,2023-07-21,46290,-0.0,0.027867790019442645,613,30,0,0.0,-21458.46511627907,46290,RMS-5,MAN-1,DIS-8,RET-1
M-1003,O-73370,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-9383,2023-12-05,82530,RMS,Hyderabad,372,2024-10-18,0.0,Jaipur,RET-1,Chennai,DIS-10,Jaipur,MAN-2,Hyderabad,RMS-1,0,0,0.0,2024-03-29,82530,0.0,0.0,115,372,0,0.0,0.0,82530,RMS-1,MAN-2,DIS-10,RET-1
M-1008,O-62149,Dolo 650,Brand of paracetamol for pain & fever.,B-4829,2021-11-14,1750,Ret,Ahmedabad,18,2022-09-18,-815.0,Ahmedabad,RET-6,Lucknow,DIS-4,Lucknow,MAN-4,Delhi,RMS-8,0,0,5620.0,2024-05-11,1750,-0.0,3.2114285714285713,909,18,0,0.0,-253.78113879003558,1750,RMS-8,MAN-4,DIS-4,RET-6
M-1005,O-11577,Metformin,Controls blood sugar in type 2 diabetes.,B-5382,2024-02-17,35330,RMS,Delhi,298,2024-12-19,0.0,Kolkata,RET-7,Jaipur,DIS-8,Mumbai,MAN-3,Delhi,RMS-8,0,0,0.0,2024-10-15,35330,0.0,0.0,241,298,0,0.0,0.0,35330,RMS-8,MAN-3,DIS-8,RET-7
M-1012,O-41009,Levofloxacin,Antibiotic for bacterial infections.,B-5438,2021-06-03,52000,Man,Bangalore,14,2022-07-11,-884.0,Hyderabad,RET-9,Ahmedabad,DIS-3,Bangalore,MAN-9,Hyderabad,RMS-1,0,0,0.0,2021-09-09,52000,-0.0,0.0,98,14,0,0.0,-45968000.0,52000,RMS-1,MAN-9,DIS-3,RET-9
M-1014,O-24348,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-7372,2020-05-02,80110,Ret,Kolkata,7,2021-06-05,-1285.0,Kolkata,RET-7,Kolkata,DIS-9,Lucknow,MAN-4,Delhi,RMS-8,0,0,4270.0,2024-03-19,80110,-0.0,0.05330171014854575,1417,7,0,0.0,-24108.04449648712,80110,RMS-8,MAN-4,DIS-9,RET-7
M-1014,O-57208,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-5800,2020-08-11,109538,RMS,Ahmedabad,1583,2021-06-04,0.0,Pune,RET-4,Chennai,DIS-10,Chennai,MAN-7,Ahmedabad,RMS-9,0,0,0.0,2022-10-05,109538,0.0,0.0,785,1583,0,0.0,0.0,109538,RMS-9,MAN-7,DIS-10,RET-4
M-1014,O-49879,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-3162,2022-11-04,25030,Man,Pune,16,2024-12-31,20.0,Kolkata,RET-7,Delhi,DIS-6,Pune,MAN-10,Chennai,RMS-3,0,0,0.0,2023-08-25,25030,0.0,0.0,294,16,0,0.0,500600.0,25030,RMS-3,MAN-10,DIS-6,RET-7
M-1009,O-50209,Cefixime,Antibiotic for respiratory and UTI infections.,B-6114,2021-04-20,27170,Ret,Delhi,5,2022-09-16,-817.0,Delhi,RET-5,Lucknow,DIS-4,Mumbai,MAN-3,Kolkata,RMS-6,0,0,3200.0,2023-01-23,27170,-0.0,0.11777695988222305,643,5,0,0.0,-6936.840625,27170,RMS-6,MAN-3,DIS-4,RET-5
M-1000,O-24557,Paracetamol,Relieves fever & mild to moderate pain.,B-1939,2020-03-06,91640,RMS,Kolkata,1741,2020-09-05,0.0,Delhi,RET-5,Pune,DIS-5,Kolkata,MAN-5,Kolkata,RMS-6,0,0,0.0,2022-09-08,91640,0.0,0.0,916,1741,0,0.0,0.0,91640,RMS-6,MAN-5,DIS-5,RET-5
M-1006,O-52898,Omeprazole,Treats GERD and other stomach issues.,B-3029,2022-10-01,74220,Dis,Ahmedabad,3,2024-03-27,-259.0,Jaipur,RET-1,Ahmedabad,DIS-3,Pune,MAN-10,Pune,RMS-5,21047,Understock,0.0,2023-02-14,53173,-81.26254826254826,0.0,136,3,11047,0.0,-19222980.0,53173,RMS-5,MAN-10,DIS-3,RET-1
M-1005,O-21784,Metformin,Controls blood sugar in type 2 diabetes.,B-3561,2023-03-11,52448,Dis,Kolkata,10,2024-02-18,-297.0,Lucknow,RET-10,Kolkata,DIS-9,Ahmedabad,MAN-8,Lucknow,RMS-10,48719,Optimal,0.0,2023-05-03,3729,-164.03703703703704,0.0,53,10,38719,0.0,-15577056.0,3729,RMS-10,MAN-8,DIS-9,RET-10
M-1014,O-56788,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-6806,2020-02-01,31170,Man,Hyderabad,1,2021-07-22,-1238.0,Jaipur,RET-1,Mumbai,DIS-2,Hyderabad,MAN-1,Chennai,RMS-3,0,0,0.0,2023-08-06,31170,-0.0,0.0,1282,1,0,0.0,-38588460.0,31170,RMS-3,MAN-1,DIS-2,RET-1
M-1011,O-43381,Pantoprazole,Treats stomach & esophagus problems.,B-7871,2022-07-05,89370,Dis,Jaipur,18,2023-03-06,-646.0,Hyderabad,RET-9,Jaipur,DIS-8,Bangalore,MAN-9,Pune,RMS-5,10135,Understock,0.0,2024-09-21,79235,-15.688854489164086,0.0,809,18,135,0.0,-57733020.0,79235,RMS-5,MAN-9,DIS-8,RET-9
M-1004,O-52256,Azithromycin,Antibiotic for bacterial infections.,B-6216,2024-03-22,84470,Man,Lucknow,11,2025-06-21,192.0,Kolkata,RET-7,Kolkata,DIS-9,Lucknow,MAN-4,Chennai,RMS-3,0,0,0.0,2024-08-04,84470,0.0,0.0,135,11,0,0.0,16218240.0,84470,RMS-3,MAN-4,DIS-9,RET-7
M-1001,O-23450,Amoxicillin,Antibiotic for bacterial infections.,B-7707,2020-09-08,85300,RMS,Mumbai,1555,2021-06-19,0.0,Hyderabad,RET-9,Hyderabad,DIS-1,Chennai,MAN-7,Mumbai,RMS-4,0,0,0.0,2022-11-22,85300,0.0,0.0,805,1555,0,0.0,0.0,85300,RMS-4,MAN-7,DIS-1,RET-9
M-1002,O-77275,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2384,2020-10-26,54700,Ret,Mumbai,6,2022-06-15,-910.0,Mumbai,RET-8,Lucknow,DIS-4,Delhi,MAN-6,Lucknow,RMS-10,0,0,4120.0,2021-07-16,54700,-0.0,0.0753199268738574,263,6,0,0.0,-12081.796116504855,54700,RMS-10,MAN-6,DIS-4,RET-8
M-1004,O-64556,Azithromycin,Antibiotic for bacterial infections.,B-2657,2022-09-04,69690,Ret,Delhi,11,2023-03-11,-641.0,Delhi,RET-5,Chennai,DIS-10,Ahmedabad,MAN-8,Hyderabad,RMS-1,0,0,4570.0,2023-09-04,69690,-0.0,0.06557612282967427,365,11,0,0.0,-9774.89934354486,69690,RMS-1,MAN-8,DIS-10,RET-5
M-1011,O-86690,Pantoprazole,Treats stomach & esophagus problems.,B-2607,2023-10-20,69540,Ret,Pune,13,2026-06-14,550.0,Pune,RET-4,Hyderabad,DIS-1,Hyderabad,MAN-1,Delhi,RMS-8,0,0,6920.0,2024-02-27,69540,0.0,0.09951107276387691,130,13,0,0.0,5527.023121387283,69540,RMS-8,MAN-1,DIS-1,RET-4
M-1014,O-49167,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-4970,2022-07-24,42760,Man,Lucknow,9,2024-11-13,-28.0,Bangalore,RET-3,Delhi,DIS-6,Lucknow,MAN-4,Delhi,RMS-8,0,0,0.0,2024-04-13,42760,-0.0,0.0,629,9,0,0.0,-1197280.0,42760,RMS-8,MAN-4,DIS-6,RET-3
M-1005,O-94637,Metformin,Controls blood sugar in type 2 diabetes.,B-6046,2022-01-22,61530,Man,Hyderabad,4,2024-08-19,-114.0,Bangalore,RET-3,Lucknow,DIS-4,Hyderabad,MAN-1,Delhi,RMS-8,0,0,0.0,2024-08-05,61530,-0.0,0.0,926,4,0,0.0,-7014420.0,61530,RMS-8,MAN-1,DIS-4,RET-3
M-1007,O-88380,Cetirizine,Antihistamine for allergy symptoms.,B-6983,2020-03-21,59740,RMS,Mumbai,1726,2022-04-17,0.0,Ahmedabad,RET-6,Kolkata,DIS-9,Pune,MAN-10,Mumbai,RMS-4,0,0,0.0,2020-11-21,59740,0.0,0.0,245,1726,0,0.0,0.0,59740,RMS-4,MAN-10,DIS-9,RET-6
M-1007,O-10988,Cetirizine,Antihistamine for allergy symptoms.,B-5915,2023-09-20,43090,Man,Kolkata,19,2025-11-14,338.0,Jaipur,RET-1,Pune,DIS-5,Kolkata,MAN-5,Pune,RMS-5,0,0,0.0,2024-10-04,43090,0.0,0.0,380,19,0,0.0,14564420.0,43090,RMS-5,MAN-5,DIS-5,RET-1
M-1008,O-17652,Dolo 650,Brand of paracetamol for pain & fever.,B-8440,2021-02-01,47300,Dis,Kolkata,6,2023-12-23,-354.0,Lucknow,RET-10,Kolkata,DIS-9,Hyderabad,MAN-1,Delhi,RMS-8,25521,Understock,0.0,2021-12-30,21779,-72.09322033898304,0.0,332,6,15521,0.0,-16744200.0,21779,RMS-8,MAN-1,DIS-9,RET-10
M-1012,O-10783,Levofloxacin,Antibiotic for bacterial infections.,B-2209,2022-06-12,6240,Ret,Lucknow,10,2024-01-29,-317.0,Lucknow,RET-10,Bangalore,DIS-7,Jaipur,MAN-2,Kolkata,RMS-6,0,0,6080.0,2024-02-27,6240,-0.0,0.9743589743589743,625,10,0,0.0,-325.3421052631579,6240,RMS-6,MAN-2,DIS-7,RET-10
M-1014,O-36609,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2520,2020-11-25,51140,Man,Delhi,1,2021-12-04,-1103.0,Delhi,RET-5,Ahmedabad,DIS-3,Delhi,MAN-6,Jaipur,RMS-7,0,0,0.0,2023-05-26,51140,-0.0,0.0,912,1,0,0.0,-56407420.0,51140,RMS-7,MAN-6,DIS-3,RET-5
M-1012,O-10577,Levofloxacin,Antibiotic for bacterial infections.,B-3326,2022-07-14,92400,RMS,Ahmedabad,881,2024-12-28,0.0,Delhi,RET-5,Pune,DIS-5,Hyderabad,MAN-1,Ahmedabad,RMS-9,0,0,0.0,2023-11-22,92400,0.0,0.0,496,881,0,0.0,0.0,92400,RMS-9,MAN-1,DIS-5,RET-5
M-1014,O-80295,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-6107,2023-02-21,99590,Man,Lucknow,7,2024-03-30,-256.0,Ahmedabad,RET-6,Jaipur,DIS-8,Lucknow,MAN-4,Pune,RMS-5,0,0,0.0,2024-11-21,99590,-0.0,0.0,639,7,0,0.0,-25495040.0,99590,RMS-5,MAN-4,DIS-8,RET-6
M-1005,O-63109,Metformin,Controls blood sugar in type 2 diabetes.,B-2796,2021-04-16,22081,Man,Bangalore,17,2024-02-08,-307.0,Delhi,RET-5,Jaipur,DIS-8,Bangalore,MAN-9,Delhi,RMS-8,0,0,0.0,2021-10-25,22081,-0.0,0.0,192,17,0,0.0,-6778867.0,22081,RMS-8,MAN-9,DIS-8,RET-5
M-1002,O-38587,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6803,2020-08-17,73840,RMS,Hyderabad,1577,2022-04-26,0.0,Pune,RET-4,Jaipur,DIS-8,Mumbai,MAN-3,Hyderabad,RMS-1,0,0,0.0,2024-08-05,73840,0.0,0.0,1449,1577,0,0.0,0.0,73840,RMS-1,MAN-3,DIS-8,RET-4
M-1000,O-35948,Paracetamol,Relieves fever & mild to moderate pain.,B-1263,2024-05-07,90940,Man,Pune,17,2025-04-28,138.0,Jaipur,RET-1,Jaipur,DIS-8,Pune,MAN-10,Kolkata,RMS-6,0,0,0.0,2024-10-15,90940,0.0,0.0,161,17,0,0.0,12549720.0,90940,RMS-6,MAN-10,DIS-8,RET-1
M-1003,O-75928,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-3150,2022-07-27,108121,Dis,Kolkata,12,2024-01-24,-322.0,Lucknow,RET-10,Kolkata,DIS-9,Lucknow,MAN-4,Pune,RMS-5,24238,Optimal,0.0,2023-05-19,83883,-75.27329192546584,0.0,296,12,14238,0.0,-34814962.0,83883,RMS-5,MAN-4,DIS-9,RET-10
M-1009,O-89545,Cefixime,Antibiotic for respiratory and UTI infections.,B-8529,2021-04-02,92910,Ret,Pune,26,2022-09-23,-810.0,Pune,RET-4,Jaipur,DIS-8,Hyderabad,MAN-1,Pune,RMS-5,0,0,570.0,2021-09-19,92910,-0.0,0.006134969325153374,170,26,0,0.0,-132030.0,92910,RMS-5,MAN-1,DIS-8,RET-4
M-1003,O-66897,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-1949,2022-12-19,91890,Dis,Delhi,21,2024-02-08,-307.0,Bangalore,RET-3,Delhi,DIS-6,Kolkata,MAN-5,Ahmedabad,RMS-9,1017,Understock,0.0,2024-09-21,90873,-3.3127035830618894,0.0,642,21,0,0.0,-28210230.0,90873,RMS-9,MAN-5,DIS-6,RET-3
M-1006,O-46417,Omeprazole,Treats GERD and other stomach issues.,B-7954,2022-03-10,58590,RMS,Chennai,1007,2024-03-17,0.0,Jaipur,RET-1,Mumbai,DIS-2,Bangalore,MAN-9,Chennai,RMS-3,0,0,0.0,2023-11-17,58590,0.0,0.0,617,1007,0,0.0,0.0,58590,RMS-3,MAN-9,DIS-2,RET-1
M-1012,O-23967,Levofloxacin,Antibiotic for bacterial infections.,B-3504,2023-06-24,71610,Man,Ahmedabad,29,2024-11-29,-12.0,Pune,RET-4,Jaipur,DIS-8,Ahmedabad,MAN-8,Mumbai,RMS-4,0,0,0.0,2024-10-10,71610,-0.0,0.0,474,29,0,0.0,-859320.0,71610,RMS-4,MAN-8,DIS-8,RET-4
M-1011,O-42653,Pantoprazole,Treats stomach & esophagus problems.,B-4929,2023-11-18,19120,Dis,Chennai,24,2024-08-16,-117.0,Jaipur,RET-1,Chennai,DIS-10,Kolkata,MAN-5,Ahmedabad,RMS-9,44522,Understock,0.0,2024-05-26,-25402,-380.52991452991455,0.0,190,24,34522,0.0,-2237040.0,25402,RMS-9,MAN-5,DIS-10,RET-1
M-1005,O-53202,Metformin,Controls blood sugar in type 2 diabetes.,B-5440,2020-06-22,74770,Dis,Pune,23,2023-01-03,-708.0,Delhi,RET-5,Pune,DIS-5,Delhi,MAN-6,Chennai,RMS-3,31811,Optimal,0.0,2021-03-30,42959,-44.93079096045198,0.0,281,23,21811,0.0,-52937160.0,42959,RMS-3,MAN-6,DIS-5,RET-5
M-1002,O-36250,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6841,2024-10-22,66320,Dis,Kolkata,13,2026-06-08,544.0,Chennai,RET-2,Kolkata,DIS-9,Pune,MAN-10,Jaipur,RMS-7,1145,Understock,0.0,2024-11-03,65175,2.104779411764706,0.0,12,13,0,0.0,36078080.0,65175,RMS-7,MAN-10,DIS-9,RET-2
M-1008,O-16384,Dolo 650,Brand of paracetamol for pain & fever.,B-3926,2021-06-08,52820,Man,Kolkata,7,2022-07-08,-887.0,Chennai,RET-2,Ahmedabad,DIS-3,Kolkata,MAN-5,Mumbai,RMS-4,0,0,0.0,2024-10-12,52820,-0.0,0.0,1222,7,0,0.0,-46851340.0,52820,RMS-4,MAN-5,DIS-3,RET-2
M-1009,O-87416,Cefixime,Antibiotic for respiratory and UTI infections.,B-8476,2021-11-05,15460,Man,Hyderabad,14,2024-02-29,-286.0,Mumbai,RET-8,Chennai,DIS-10,Hyderabad,MAN-1,Pune,RMS-5,0,0,0.0,2023-12-16,15460,-0.0,0.0,771,14,0,0.0,-4421560.0,15460,RMS-5,MAN-1,DIS-10,RET-8
M-1006,O-61190,Omeprazole,Treats GERD and other stomach issues.,B-7223,2023-04-03,72740,Ret,Lucknow,21,2024-03-15,-271.0,Lucknow,RET-10,Hyderabad,DIS-1,Pune,MAN-10,Hyderabad,RMS-1,0,0,2660.0,2024-08-25,72740,-0.0,0.03656860049491339,510,21,0,0.0,-7410.729323308271,72740,RMS-1,MAN-10,DIS-1,RET-10
M-1005,O-98691,Metformin,Controls blood sugar in type 2 diabetes.,B-3313,2022-07-14,86290,Ret,Hyderabad,9,2024-12-20,9.0,Hyderabad,RET-9,Delhi,DIS-6,Bangalore,MAN-9,Jaipur,RMS-7,0,0,840.0,2024-08-29,86290,0.0,0.009734615830339553,777,9,0,0.0,924.5357142857143,86290,RMS-7,MAN-9,DIS-6,RET-9
M-1005,O-55512,Metformin,Controls blood sugar in type 2 diabetes.,B-5939,2022-05-10,4910,Ret,Jaipur,16,2023-11-21,-386.0,Jaipur,RET-1,Pune,DIS-5,Delhi,MAN-6,Kolkata,RMS-6,0,0,6720.0,2023-06-13,4910,-0.0,1.3686354378818737,399,16,0,0.0,-282.0327380952381,4910,RMS-6,MAN-6,DIS-5,RET-1
M-1008,O-79679,Dolo 650,Brand of paracetamol for pain & fever.,B-2086,2022-01-15,60740,Man,Kolkata,29,2023-11-24,-383.0,Kolkata,RET-7,Mumbai,DIS-2,Kolkata,MAN-5,Delhi,RMS-8,0,0,0.0,2022-06-22,60740,-0.0,0.0,158,29,0,0.0,-23263420.0,60740,RMS-8,MAN-5,DIS-2,RET-7
M-1010,O-27545,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-7948,2021-10-25,45540,Dis,Hyderabad,18,2023-09-03,-465.0,Jaipur,RET-1,Hyderabad,DIS-1,Pune,MAN-10,Kolkata,RMS-6,33383,Understock,0.0,2022-11-02,12157,-71.79139784946237,0.0,373,18,23383,0.0,-21176100.0,12157,RMS-6,MAN-10,DIS-1,RET-1
